,Time,xVolt,yVolt
43521,200730,1650,1633
43522,200733,1650,1653
43523,200736,1650,1656
43524,200739,1643,1656
43525,200742,1669,1659
43526,200745,1659,1662
43527,200748,1656,1646
43528,200751,1666,1646
43529,200754,1650,1650
43530,200757,1650,1656
43531,200761,1662,1659
43532,200764,1653,1643
43533,200767,1653,1653
43534,200770,1650,1650
43535,200773,1659,1650
43536,200776,1650,1653
43537,200779,1656,1669
43538,200782,1653,1640
43539,200785,1656,1650
43540,200788,1662,1650
43541,200791,1659,1650
43542,200794,1653,1653
43543,200797,1653,1646
43544,200800,1646,1653
43545,200804,1653,1656
43546,200807,1662,1650
43547,200810,1666,1656
43548,200813,1662,1656
43549,200816,1659,1650
43550,200819,1653,1653
43551,200822,1659,1646
43552,200825,1669,1662
43553,200828,1669,1662
43554,200831,1662,1646
43555,200834,1666,1643
43556,200837,1653,1653
43557,200840,1653,1643
43558,200843,1662,1656
43559,200847,1672,1646
43560,200850,1653,1650
43561,200853,1666,1656
43562,200856,1666,1656
43563,200859,1662,1640
43564,200862,1659,1646
43565,200865,1653,1646
43566,200868,1656,1650
43567,200871,1656,1650
43568,200874,1659,1662
43569,200877,1653,1646
43570,200880,1659,1650
43571,200883,1659,1640
43572,200886,1650,1656
43573,200890,1669,1650
43574,200893,1669,1653
43575,200896,1669,1650
43576,200899,1656,1646
43577,200902,1659,1640
43578,200905,1659,1643
43579,200908,1666,1643
43580,200911,1659,1650
43581,200914,1656,1643
43582,200917,1650,1646
43583,200920,1650,1646
43584,200923,1666,1653
43585,200926,1666,1656
43586,200929,1662,1643
43587,200933,1653,1643
43588,200936,1653,1650
43589,200939,1659,1643
43590,200942,1669,1643
43591,200945,1662,1656
43592,200948,1659,1659
43593,200950,1662,1656
43594,200953,1662,1666
43595,200956,1666,1653
43596,200959,1666,1662
43597,200962,1669,1656
43598,200965,1672,1653
43599,200968,1653,1653
43600,200971,1659,1662
43601,200975,1666,1659
43602,200978,1659,1653
43603,200981,1656,1656
43604,200984,1653,1659
43605,200987,1646,1653
43606,200990,1656,1650
43607,200993,1662,1653
43608,200996,1653,1659
43609,200999,1653,1653
43610,201002,1650,1637
43611,201005,1659,1643
43612,201008,1656,1640
43613,201011,1653,1659
43614,201014,1659,1650
43615,201018,1653,1650
43616,201021,1656,1643
43617,201024,1666,1646
43618,201027,1653,1646
43619,201030,1653,1646
43620,201033,1659,1650
43621,201036,1656,1633
43622,201039,1653,1650
43623,201042,1650,1650
43624,201045,1656,1646
43625,201048,1640,1640
43626,201051,1650,1643
43627,201054,1653,1650
43628,201057,1662,1646
43629,201061,1669,1666
43630,201064,1656,1653
43631,201067,1656,1650
43632,201070,1666,1650
43633,201073,1679,1650
43634,201076,1666,1656
43635,201079,1666,1659
43636,201082,1656,1653
43637,201085,1659,1662
43638,201088,1653,1659
43639,201091,1666,1659
43640,201094,1669,1656
43641,201097,1666,1646
43642,201100,1656,1650
43643,201104,1662,1643
43644,201107,1666,1659
43645,201110,1672,1643
43646,201113,1666,1659
43647,201116,1662,1650
43648,201119,1650,1646
43649,201122,1666,1646
43650,201125,1672,1646
43651,201128,1672,1653
43652,201131,1666,1646
43653,201134,1666,1637
43654,201137,1650,1650
43655,201140,1666,1650
43656,201144,1662,1653
43657,201147,1669,1653
43658,201150,1659,1637
43659,201153,1662,1637
43660,201156,1659,1653
43661,201159,1656,1656
43662,201162,1653,1650
43663,201165,1669,1646
43664,201168,1656,1643
43665,201171,1656,1653
43666,201174,1653,1656
43667,201177,1653,1643
43668,201180,1650,1643
43669,201183,1656,1637
43670,201187,1656,1650
43671,201190,1659,1656
43672,201193,1656,1653
43673,201196,1662,1650
43674,201199,1643,1650
43675,201202,1662,1643
43676,201205,1659,1650
43677,201208,1669,1653
43678,201211,1656,1646
43679,201213,1662,1646
43680,201216,1659,1646
43681,201219,1656,1653
43682,201222,1659,1646
43683,201225,1650,1646
43684,201228,1659,1646
43685,201232,1656,1653
43686,201235,1656,1646
43687,201238,1656,1656
43688,201241,1662,1659
43689,201244,1669,1653
43690,201247,1659,1659
43691,201250,1653,1646
43692,201253,1653,1650
43693,201256,1662,1659
43694,201259,1666,1659
43695,201262,1659,1653
43696,201265,1656,1640
43697,201268,1653,1640
43698,201272,1659,1643
43699,201275,1659,1656
43700,201278,1656,1653
43701,201281,1653,1666
43702,201284,1646,1646
43703,201287,1659,1640
43704,201290,1653,1656
43705,201293,1662,1650
43706,201296,1653,165
43707,203612,1659,1646
43708,203615,1650,1653
43709,203619,1659,1643
43710,203622,1669,1646
43711,203625,1666,1646
43712,203628,1662,1653
43713,203631,1653,1630
43714,203634,1659,1637
43715,203637,1659,1646
43716,203640,1659,1656
43717,203643,1662,1650
43718,203646,1653,1650
43719,203649,1653,1650
43720,203652,1650,1643
43721,203655,1650,1659
43722,203658,1653,1650
43723,203662,1662,1659
43724,203665,1650,1643
43725,203668,1646,1640
43726,203671,1656,1646
43727,203674,1659,1659
43728,203677,1666,1650
43729,203680,1646,1653
43730,203683,1650,1650
43731,203686,1659,1653
43732,203689,1672,1646
43733,203692,1662,1659
43734,203695,1659,1662
43735,203698,1653,1650
43736,203701,1659,1653
43737,203705,1659,1656
43738,203708,1666,1650
43739,203711,1659,1653
43740,203714,1656,1656
43741,203717,1656,1656
43742,203720,1650,1653
43743,203723,1653,1662
43744,203726,1659,1653
43745,203729,1662,1656
43746,203732,1637,1656
43747,203735,1650,1650
43748,203738,1662,1643
43749,203741,1650,1656
43750,203744,1656,1653
43751,203748,1656,1656
43752,203751,1650,1646
43753,203754,1656,1653
43754,203757,1656,1656
43755,203760,1650,1656
43756,203763,1659,1650
43757,203766,1650,1653
43758,203769,1659,1643
43759,203772,1666,1659
43760,203775,1662,1646
43761,203778,1662,1659
43762,203781,1656,1650
43763,203784,1659,1656
43764,203787,1666,1650
43765,203791,1666,1643
43766,203794,1650,1650
43767,203797,1669,1646
43768,203800,1653,1637
43769,203803,1650,1650
43770,203806,1653,1659
43771,203809,1662,1662
43772,203812,1659,1640
43773,203815,1653,1650
43774,203818,1656,1650
43775,203821,1650,1653
43776,203823,1656,1650
43777,203826,1656,1650
43778,203829,1653,1640
43779,203833,1650,1643
43780,203836,1653,1656
43781,203839,1653,1656
43782,203842,1659,1643
43783,203845,1659,1637
43784,203848,1659,1640
43785,203851,1666,1643
43786,203854,1656,1633
43787,203857,1662,1646
43788,203860,1650,1653
43789,203863,1650,1656
43790,203866,1646,1640
43791,203869,1662,1640
43792,203872,1656,1656
43793,203876,1653,1656
43794,203879,1666,1643
43795,203882,1653,1643
43796,203885,1640,1653
43797,203888,1656,1650
43798,203891,1656,1646
43799,203894,1666,1656
43800,203897,1656,1650
43801,203900,1659,1656
43802,203903,1662,1650
43803,203906,1666,1659
43804,203909,1666,1662
43805,203912,1659,1666
43806,203915,1659,1656
43807,203919,1653,1650
43808,203922,1669,1650
43809,203925,1662,1646
43810,203928,1659,1656
43811,203931,1662,1640
43812,203934,1653,1650
43813,203937,1659,1656
43814,203940,1666,1666
43815,203943,1666,1656
43816,203946,1669,1653
43817,203949,1646,1646
43818,203952,1659,1650
43819,203955,1653,1646
43820,203958,1669,1640
43821,203962,1662,1643
43822,203965,1659,1650
43823,203968,1653,1650
43824,203971,1659,1643
43825,203974,1653,1650
43826,203977,1666,1656
43827,203980,1666,1653
43828,203983,1653,1656
43829,203986,1656,1646
43830,203989,1659,1650
43831,203992,1666,1653
43832,203995,1646,1650
43833,203998,1650,1656
43834,204001,1643,1646
43835,204005,1662,1653
43836,204008,1656,1653
43837,204011,1659,1646
43838,204014,1656,1656
43839,204017,1659,1646
43840,204020,1650,1643
43841,204023,1656,1666
43842,204026,1653,1656
43843,204029,1662,1643
43844,204032,1656,1640
43845,204035,1656,1659
43846,204038,1646,1650
43847,204041,1646,1659
43848,204044,1659,1650
43849,204048,1653,1659
43850,204051,1656,1640
43851,204054,1662,1662
43852,204057,1653,1643
43853,204060,1659,1650
43854,204063,1653,1650
43855,204066,1640,1650
43856,204069,1653,1650
43857,204072,1659,1650
43858,204075,1656,1656
43859,204078,1666,1643
43860,204081,1656,1640
43861,204083,1656,1650
43862,204086,1653,1656
43863,204090,1659,1653
43864,204093,1662,1669
43865,204096,1653,1646
43866,204099,1659,1659
43867,204102,1656,1633
43868,204105,1662,1650
43869,204108,1662,1653
43870,204111,1662,1643
43871,204114,1659,1650
43872,204117,1650,1653
43873,204120,1666,1650
43874,204123,1666,1653
43875,204126,1659,1640
43876,204129,1662,1646
43877,204133,1656,1643
43878,204136,1653,1640
43879,204139,1659,1650
43880,204142,1650,1656
43881,204145,1653,1643
43882,204148,1656,1650
43883,204151,1650,1650
43884,204154,1662,1653
43885,204157,1669,1650
43886,204160,1653,1650
43887,204163,1656,1650
43888,204166,1650,1646
43889,204169,1662,1640
43890,204172,1659,1653
43891,204176,1666,1656
43892,204179,1659,1653
43893,204182,1666,1643
43894,204185,1643,1656
43895,204188,1666,1656
43896,204191,1659,1659
43897,204194,1659,1656
43898,204197,1662,1653
43899,204200,1656,1640
43900,204203,1653,1656
43901,204206,1662,1659
43902,204209,1659,1643
43903,204212,1662,1646
43904,204216,1653,1650
43905,204219,1656,1653
43906,204222,1666,1659
43907,204225,1666,1656
43908,204228,1662,1659
43909,204231,1659,1656
43910,204234,1662,1653
43911,204237,1659,1646
43912,204240,1662,1659
43913,204243,1656,1650
43914,204246,1653,1656
43915,204249,1643,1650
43916,204252,1659,1650
43917,204255,1659,1653
43918,204259,1666,1659
43919,204262,1656,1656
43920,204265,1656,1656
43921,204268,1653,1633
43922,204271,1669,1643
43923,204274,1656,1659
43924,204277,1662,1656
43925,204280,1662,1656
43926,204283,1646,1653
43927,204286,1653,1653
43928,204289,1659,1650
43929,204292,1662,1650
43930,204295,1659,1637
43931,204298,1653,1646
43932,204302,1650,1650
43933,204305,1656,1643
43934,204308,1662,1650
43935,204311,1656,1656
43936,204314,1656,1637
43937,204317,1656,1646
43938,204320,1656,1646
43939,204323,1656,1650
43940,204326,1653,1656
43941,204329,1653,1659
43942,204332,1650,1653
43943,204335,1653,1656
43944,204338,1659,1659
43945,204341,1656,1659
43946,204345,1656,1659
43947,204347,1653,1640
43948,204350,1643,1653
43949,204353,1662,1643
43950,204356,1656,1643
43951,204359,1653,1653
43952,204362,1656,1646
43953,204365,1646,1646
43954,204368,1653,1646
43955,204371,1669,1640
43956,204374,1669,1643
43957,204377,1669,1653
43958,204380,1656,1653
43959,204383,1659,1643
43960,204387,1669,1646
43961,204390,1656,1653
43962,204393,1650,1669
43963,204396,1666,1656
43964,204399,1662,1653
43965,204402,1650,1646
43966,204405,1666,1653
43967,204408,1669,1653
43968,204411,1656,1659
43969,204414,1656,1646
43970,204417,1666,1653
43971,204420,1666,1646
43972,204423,1656,1653
43973,204426,1666,1650
43974,204430,1675,1640
43975,204433,1653,1650
43976,204436,1650,1646
43977,204439,1659,1646
43978,204442,1646,1656
43979,204445,1656,1650
43980,204448,1666,1653
43981,204451,1659,1650
43982,204454,1650,1650
43983,204457,1659,1656
43984,204460,1662,1650
43985,204463,1643,1656
43986,204466,1653,1650
43987,204469,1659,1637
43988,204473,1656,1656
43989,204476,1662,1656
43990,204479,1653,1650
43991,204482,1662,1650
43992,204485,1662,1633
43993,204488,1662,1653
43994,204491,1666,1662
43995,204494,1650,1656
43996,204497,1656,1643
43997,204500,1653,1646
43998,204503,1662,1656
43999,204506,1656,1650
44000,204509,1662,1646
44001,204512,1659,1656
44002,204516,1662,1653
44003,204519,1650,1659
44004,204522,1659,1643
44005,204525,1662,1659
44006,204528,1659,1653
44007,204531,1653,1646
44008,204534,1666,1653
44009,204537,1662,1653
44010,204540,1653,1653
44011,204543,1662,1659
44012,204546,1656,1656
44013,204549,1640,1640
44014,204552,1650,1650
44015,204555,1650,1656
44016,204559,1650,1662
44017,204562,1659,1659
44018,204565,1650,1646
44019,204568,1646,1659
44020,204571,1653,1656
44021,204574,1653,1653
44022,204577,1653,1650
44023,204580,1659,1643
44024,204583,1646,1637
44025,204586,1633,1643
44026,204589,1662,1653
44027,204592,1666,1659
44028,204595,1653,1646
44029,204598,1653,1643
44030,204602,1643,1646
44031,204605,1653,1646
44032,204607,1666,1653
44033,204610,1659,1653
44034,204613,1656,1659
44035,204616,1659,1646
44036,204619,1650,1656
44037,204622,1666,1662
44038,204625,1675,1650
44039,204628,1662,1653
44040,204631,1659,1650
44041,204634,1656,1643
44042,204637,1637,1656
44043,204640,1662,1653
44044,204644,1666,1656
44045,204647,1656,1646
44046,204650,1659,1653
44047,204653,1656,1650
44048,204656,1666,1643
44049,204659,1662,1656
44050,204662,1659,1653
44051,204665,1650,1643
44052,204668,1656,1656
44053,204671,1666,1637
44054,204674,1656,1646
44055,204677,1643,1656
44056,204680,1659,1650
44057,204683,1659,1653
44058,204687,1646,1653
44059,204690,1669,1646
44060,204693,1656,1653
44061,204696,1662,1653
44062,204699,1650,1646
44063,204702,1653,1656
44064,204705,1662,1656
44065,204708,1672,1653
44066,204711,1669,1656
44067,204714,1659,1653
44068,204717,1656,1659
44069,204720,1656,1643
44070,204723,1659,1656
44071,204726,1662,1640
44072,204730,1662,1643
44073,204733,1656,1653
44074,204736,1653,1653
44075,204739,1662,1656
44076,204742,1666,1650
44077,204745,1653,1656
44078,204748,1650,1650
44079,204751,1653,1643
44080,204754,1650,1650
44081,204757,1666,1646
44082,204760,1669,1643
44083,204763,1653,1656
44084,204766,1653,1653
44085,204769,1656,1653
44086,204773,1662,1662
44087,204776,1662,1650
44088,204779,1666,1656
44089,204782,1646,1656
44090,204785,1659,1637
44091,204788,1659,1646
44092,204791,1659,1662
44093,204794,1669,1653
44094,204797,1650,1650
44095,204800,1662,1643
44096,204803,1653,1646
44097,204806,1662,1650
44098,204809,1669,1646
44099,204812,1650,1643
44100,204816,1646,1656
44101,204819,1653,1650
44102,204822,1659,1659
44103,204825,1659,1653
44104,204828,1659,1653
44105,204831,1659,1659
44106,204834,1646,1646
44107,204837,1650,1650
44108,204840,1650,1666
44109,204843,1659,1643
44110,204846,1646,1650
44111,204849,1650,1643
44112,204852,1656,1650
44113,204856,1659,1662
44114,204859,1656,1653
44115,204862,1656,1653
44116,204865,1662,1650
44117,204867,1653,1656
44118,204870,1659,1646
44119,204873,1659,1650
44120,204876,1669,1646
44121,204879,1666,1650
44122,204882,1666,1643
44123,204885,1643,1650
44124,204888,1669,1650
44125,204891,1662,1643
44126,204894,1656,1650
44127,204897,1666,1643
44128,204901,1653,1646
44129,204904,1653,1650
44130,204907,1650,1653
44131,204910,1650,1666
44132,204913,1656,1640
44133,204916,1653,1646
44134,204919,1662,1659
44135,204922,1656,1650
44136,204925,1669,1656
44137,204928,1669,1643
44138,204931,1666,1653
44139,204934,1666,1653
44140,204937,1666,1653
44141,204940,1666,1656
44142,204944,1666,1653
44143,204947,1672,1650
44144,204950,1662,1656
44145,204953,1666,1653
44146,204956,1662,1653
44147,204959,1662,1650
44148,204962,1662,1640
44149,204965,1656,1653
44150,204968,1662,1643
44151,204971,1662,1656
44152,204974,1672,1643
44153,204977,1653,1662
44154,204980,1666,1650
44155,204984,1656,1640
44156,204987,1646,1650
44157,204990,1646,1650
44158,204993,1656,1659
44159,204996,1650,1656
44160,204999,1643,1650
44161,205002,1656,1646
44162,205005,1656,1650
44163,205008,1666,1643
44164,205011,1653,1662
44165,205014,1650,1656
44166,205017,1653,1640
44167,205020,1659,1650
44168,205023,1653,1653
44169,205027,1643,1650
44170,205030,1672,1659
44171,205033,1653,1637
44172,205036,1656,1643
44173,205039,1656,1646
44174,205042,1666,1650
44175,205045,1653,1650
44176,205048,1653,1643
44177,205051,1669,1646
44178,205054,1659,1646
44179,205057,1672,1650
44180,205060,1656,1653
44181,205063,1666,1650
44182,205066,1656,1646
44183,205070,1656,1650
44184,205073,1662,1653
44185,205076,1662,1650
44186,205079,1662,1653
44187,205082,1653,1656
44188,205085,1656,1640
44189,205088,1659,1659
44190,205091,1653,1646
44191,205094,1659,1656
44192,205097,1653,1656
44193,205100,1646,1656
44194,205103,1646,1653
44195,205106,1653,1653
44196,205109,1662,1643
44197,205113,1653,1656
44198,205116,1659,1653
44199,205119,1653,1646
44200,205122,1669,1640
44201,205125,1656,1646
44202,205128,1672,1650
44203,205130,1653,1653
44204,205133,1646,1653
44205,205136,1659,1656
44206,205139,1656,1653
44207,205142,1666,1666
44208,205145,1666,1650
44209,205148,1653,1650
44210,205151,1656,1656
44211,205155,1662,1656
44212,205158,1656,1659
44213,205161,1656,1650
44214,205164,1659,1653
44215,205167,1656,1656
44216,205170,1650,1656
44217,205173,1656,1650
44218,205176,1659,1646
44219,205179,1650,1650
44220,205182,1662,1640
44221,205185,1656,1653
44222,205188,1656,1653
44223,205191,1659,1672
44224,205194,1653,1653
44225,205198,1653,1646
44226,205201,1659,1643
44227,205204,1662,1640
44228,205207,1659,1662
44229,205210,1662,1656
44230,205213,1653,1656
44231,205216,1650,1637
44232,205219,1656,1643
44233,205222,1656,1646
44234,205225,1666,1659
44235,205228,1666,1646
44236,205231,1653,1650
44237,205234,1650,1633
44238,205237,1650,1637
44239,207584,1653,1640
44240,207588,1669,1650
44241,207591,1669,1656
44242,207594,1650,1646
44243,207597,1656,1653
44244,207600,1662,1653
44245,207603,1656,1659
44246,207606,1656,1659
44247,207609,1656,1656
44248,207612,1656,1656
44249,207615,1646,1653
44250,207618,1646,1656
44251,207621,1662,1650
44252,207624,1679,1653
44253,207627,1666,1640
44254,207631,1666,1646
44255,207634,1659,1640
44256,207637,1659,1662
44257,207640,1662,1659
44258,207643,1669,1653
44259,207646,1653,1656
44260,207649,1662,1640
44261,207652,1646,1653
44262,207655,1653,1646
44263,207658,1669,1650
44264,207661,1659,1643
44265,207664,1646,1656
44266,207667,1653,1646
44267,207670,1662,1659
44268,207674,1662,1659
44269,207677,1672,1653
44270,207680,1659,1656
44271,207683,1666,1653
44272,207686,1662,1656
44273,207689,1662,1646
44274,207692,1659,1650
44275,207695,1666,1653
44276,207698,1659,1646
44277,207701,1669,1640
44278,207704,1656,1643
44279,207707,1666,1656
44280,207710,1662,1643
44281,207713,1669,1637
44282,207717,1650,1643
44283,207720,1666,1653
44284,207723,1656,1662
44285,207726,1669,1650
44286,207729,1666,1650
44287,207732,1646,1646
44288,207735,1656,1650
44289,207738,1650,1659
44290,207740,1659,1646
44291,207743,1656,1662
44292,207746,1650,1656
44293,207749,1653,1633
44294,207752,1653,1656
44295,207755,1646,1653
44296,207759,1653,1650
44297,207762,1643,1659
44298,207765,1656,1643
44299,207768,1646,1646
44300,207771,1666,1646
44301,207774,1659,1637
44302,207777,1646,1653
44303,207780,1653,1637
44304,207783,1650,1653
44305,207786,1653,1656
44306,207789,1662,1653
44307,207792,1656,1646
44308,207795,1666,1640
44309,207798,1656,1646
44310,207802,1656,1646
44311,207805,1650,1650
44312,207808,1656,1653
44313,207811,1659,1640
44314,207814,1669,1646
44315,207817,1659,1659
44316,207820,1672,1653
44317,207823,1662,1656
44318,207826,1666,1650
44319,207829,1659,1646
44320,207832,1643,1659
44321,207835,1659,1656
44322,207838,1659,1653
44323,207841,1669,1653
44324,207845,1646,1650
44325,207848,1653,1653
44326,207851,1650,1653
44327,207854,1656,1659
44328,207857,1669,1650
44329,207860,1659,1646
44330,207863,1643,1650
44331,207866,1650,1643
44332,207869,1656,1659
44333,207872,1666,1650
44334,207875,1662,1662
44335,207878,1662,1643
44336,207881,1650,1653
44337,207884,1650,1653
44338,207888,1659,1666
44339,207891,1659,1656
44340,207894,1656,1659
44341,207897,1659,1656
44342,207900,1666,1656
44343,207903,1653,1650
44344,207906,1669,1656
44345,207909,1662,1646
44346,207912,1646,1656
44347,207915,1650,1659
44348,207918,1659,1653
44349,207921,1662,1653
44350,207924,1656,1656
44351,207928,1669,1653
44352,207931,1659,1637
44353,207934,1666,1637
44354,207937,1666,1656
44355,207940,1672,1653
44356,207943,1662,1656
44357,207946,1659,1637
44358,207949,1653,1643
44359,207952,1659,1650
44360,207955,1656,1640
44361,207958,1656,1646
44362,207961,1646,1653
44363,207964,1659,1643
44364,207967,1659,1650
44365,207971,1659,1646
44366,207974,1662,1662
44367,207977,1656,1656
44368,207980,1656,1650
44369,207983,1653,1637
44370,207986,1666,1646
44371,207989,1659,1653
44372,207992,1662,1646
44373,207995,1650,1659
44374,207998,1659,1633
44375,208000,1656,1646
44376,208003,1650,1653
44377,208006,1640,1656
44378,208009,1672,1637
44379,208012,1659,1646
44380,208016,1656,1640
44381,208019,1650,1640
44382,208022,1662,1656
44383,208025,1650,1659
44384,208028,1650,1646
44385,208031,1650,1640
44386,208034,1646,1650
44387,208037,1653,1659
44388,208040,1653,1646
44389,208043,1656,1653
44390,208046,1643,1643
44391,208049,1659,1646
44392,208052,1650,1653
44393,208056,1659,1653
44394,208059,1650,1656
44395,208062,1656,1646
44396,208065,1640,1653
44397,208068,1656,1656
44398,208071,1659,1656
44399,208074,1662,1656
44400,208077,1656,1650
44401,208080,1646,1650
44402,208083,1662,1643
44403,208086,1662,1659
44404,208089,1669,1656
44405,208092,1653,1653
44406,208095,1653,1643
44407,208099,1656,1643
44408,208102,1666,1646
44409,208105,1662,1659
44410,208108,1659,1653
44411,208111,1656,1659
44412,208114,1646,1653
44413,208117,1659,1662
44414,208120,1662,1659
44415,208123,1662,1662
44416,208126,1656,1656
44417,208129,1653,1666
44418,208132,1656,1656
44419,208135,1653,1653
44420,208138,1659,1666
44421,208142,1656,1659
44422,208145,1653,1656
44423,208148,1650,1653
44424,208151,1646,1650
44425,208154,1653,1650
44426,208157,1659,1659
44427,208160,1666,1662
44428,208163,1659,1633
44429,208166,1646,1643
44430,208169,1662,1650
44431,208172,1662,1653
44432,208175,1656,1643
44433,208178,1653,1650
44434,208181,1646,1640
44435,208185,1656,1646
44436,208188,1662,1653
44437,208191,1659,1656
44438,208194,1659,1650
44439,208197,1656,1640
44440,208200,1656,1637
44441,208203,1659,1643
44442,208206,1669,1659
44443,208209,1662,1653
44444,208212,1666,1633
44445,208215,1650,1659
44446,208218,1653,1640
44447,208221,1646,1656
44448,208224,1653,1646
44449,208228,1659,1640
44450,208231,1653,1643
44451,208234,1650,1653
44452,208237,1653,1656
44453,208240,1662,1659
44454,208243,1672,1656
44455,208246,1666,1646
44456,208249,1656,1646
44457,208252,1662,1646
44458,208255,1669,1653
44459,208258,1666,1653
44460,208261,1659,1656
44461,208263,1650,1659
44462,208266,1653,1650
44463,208270,1662,1650
44464,208273,1662,1650
44465,208276,1656,1656
44466,208279,1653,1646
44467,208282,1662,1643
44468,208285,1675,1646
44469,208288,1662,1656
44470,208291,1662,1653
44471,208294,1659,1650
44472,208297,1659,1640
44473,208300,1662,1633
44474,208303,1653,1646
44475,208306,1659,1653
44476,208309,1650,1653
44477,208313,1659,1653
44478,208316,1666,1637
44479,208319,1662,1646
44480,208322,1653,1646
44481,208325,1666,1646
44482,208328,1662,1646
44483,208331,1650,1659
44484,208334,1640,1646
44485,208337,1659,1643
44486,208340,1656,1656
44487,208343,1659,1656
44488,208346,1659,1656
44489,208349,1640,1653
44490,208352,1659,1650
44491,208356,1656,1656
44492,208359,1659,1656
44493,208362,1659,1653
44494,208365,1656,1653
44495,208368,1666,1653
44496,208371,1666,1646
44497,208374,1662,1656
44498,208377,1659,1650
44499,208380,1653,1656
44500,208383,1656,1640
44501,208386,1659,1659
44502,208389,1666,1659
44503,208392,1666,1659
44504,208395,1669,1653
44505,208399,1662,1659
44506,208402,1656,1653
44507,208405,1659,1656
44508,208408,1656,1650
44509,208411,1662,1646
44510,208414,1650,1650
44511,208417,1662,1656
44512,208420,1666,1646
44513,208423,1662,1650
44514,208426,1662,1656
44515,208429,1662,1650
44516,208432,1656,1650
44517,208435,1659,1653
44518,208438,1662,1653
44519,208442,1659,1653
44520,208445,1656,1646
44521,208448,1656,1643
44522,208451,1646,1637
44523,208454,1662,1656
44524,208457,1659,1656
44525,208460,1659,1646
44526,208463,1653,1659
44527,208466,1659,1646
44528,208469,1659,1643
44529,208472,1653,1650
44530,208475,1662,1643
44531,208478,1650,1653
44532,208481,1666,1656
44533,208485,1656,1643
44534,208488,1662,1650
44535,208491,1662,1646
44536,208494,1666,1643
44537,208497,1659,1640
44538,208500,1659,1656
44539,208503,1659,1640
44540,208506,1662,1656
44541,208509,1662,1643
44542,208512,1650,1640
44543,208515,1656,1643
44544,208518,1662,1646
44545,208521,1656,1653
44546,208523,1669,1659
44547,208527,1672,1646
44548,208530,1643,1640
44549,208533,1650,1650
44550,208536,1679,1656
44551,208539,1662,1662
44552,208542,1669,1659
44553,208545,1656,1650
44554,208548,1656,1643
44555,208551,1666,1656
44556,208554,1672,1653
44557,208557,1666,1646
44558,208560,1666,1646
44559,208563,1653,1643
44560,208566,1653,1653
44561,208570,1666,1659
44562,208573,1672,1653
44563,208576,1662,1659
44564,208579,1643,1643
44565,208582,1646,1643
44566,208585,1672,1650
44567,208588,1669,1650
44568,208591,1662,1653
44569,208594,1650,1643
44570,208597,1656,1650
44571,208600,1656,1643
44572,208603,1659,1650
44573,208606,1666,1662
44574,208609,1659,1650
44575,208613,1640,1656
44576,208616,1646,1650
44577,208619,1653,1659
44578,208622,1643,1656
44579,208625,1653,1653
44580,208628,1653,1643
44581,208631,1640,1650
44582,208634,1650,1653
44583,208637,1662,1653
44584,208640,1669,1656
44585,208643,1656,1650
44586,208646,1666,1640
44587,208649,1666,1646
44588,208652,1656,1653
44589,208656,1653,1656
44590,208659,1656,1656
44591,208662,1640,1656
44592,208665,1646,1659
44593,208668,1650,1662
44594,208671,1650,1653
44595,208674,1643,1669
44596,208677,1653,1653
44597,208680,1640,1653
44598,208683,1656,1643
44599,208686,1640,1656
44600,208689,1643,1659
44601,208692,1650,1653
44602,208696,1637,1650
44603,208699,1650,1659
44604,208702,1653,1659
44605,208705,1659,1656
44606,208708,1656,1669
44607,208711,1653,1656
44608,208714,1653,1656
44609,208717,1662,1643
44610,208720,1656,1653
44611,208723,1669,1653
44612,208726,1672,1653
44613,208729,1662,1653
44614,208732,1659,1650
44615,208735,1672,1653
44616,208739,1669,1650
44617,208742,1672,1666
44618,208745,1682,1653
44619,208748,1666,1633
44620,208751,1679,1640
44621,208754,1666,1643
44622,208757,1669,1650
44623,208760,1675,1633
44624,208763,1666,1650
44625,208766,1666,1633
44626,208769,1679,1630
44627,208772,1672,1640
44628,208775,1679,1633
44629,208778,1675,1643
44630,208782,1669,1640
44631,208784,1669,1646
44632,208787,1679,1650
44633,208790,1666,1653
44634,208793,1659,1659
44635,208796,1659,1656
44636,208799,1653,1650
44637,208802,1656,1653
44638,208805,1653,1656
44639,208808,1643,1662
44640,208811,1650,1659
44641,208814,1662,1653
44642,208817,1640,1659
44643,208820,1653,1659
44644,208824,1656,1646
44645,208827,1669,1653
44646,208830,1653,1646
44647,208833,1640,1643
44648,208836,1646,1646
44649,208839,1662,1637
44650,208842,1666,1646
44651,208845,1650,1646
44652,208848,1662,1646
44653,208851,1653,1643
44654,208854,1672,1643
44655,208857,1659,1646
44656,208860,1669,1630
44657,208863,1653,1650
44658,208867,1666,1640
44659,208870,1656,1656
44660,208873,1662,1643
44661,208876,1659,1643
44662,208879,1656,1653
44663,208882,1653,1653
44664,208885,1653,1653
44665,208888,1643,1646
44666,208891,1662,1653
44667,208894,1666,1656
44668,208897,1640,1653
44669,208900,1653,1650
44670,208903,1662,1656
44671,208906,1662,1662
44672,208910,1666,1650
44673,208913,1662,1653
44674,208916,1659,1650
44675,208919,1666,1653
44676,208922,1656,1662
44677,208925,1659,1669
44678,208928,1659,1653
44679,208931,1643,1656
44680,208934,1650,1656
44681,208937,1656,1666
44682,208940,1666,1669
44683,208943,1659,1656
44684,208946,1646,1656
44685,208949,1646,1643
