,Time,xVolt,yVolt
4079,14706,1646,1643
4080,14709,1646,1640
4081,14711,1659,1650
4082,14714,1656,1659
4083,14717,1653,1653
4084,14720,1650,1650
4085,14723,1650,1646
4086,14726,1650,1656
4087,14728,1662,1662
4088,14731,1640,1659
4089,14734,1646,1650
4090,14738,1659,1662
4091,14741,1643,1662
4092,14743,1643,1659
4093,14746,1656,1653
4094,14749,1653,1656
4095,14752,1650,1650
4096,14755,1653,1653
4097,14758,1650,1646
4098,14760,1650,1666
4099,14763,1646,1659
4100,14766,1653,1659
4101,14769,1653,1656
4102,14772,1650,1653
4103,14774,1666,1637
4104,14778,1659,1646
4105,14781,1650,1653
4106,14784,1650,1656
4107,14787,1650,1653
4108,14790,1637,1646
4109,14792,1640,1656
4110,14795,1656,1646
4111,14798,1650,1653
4112,14801,1653,1659
4113,14804,1656,1646
4114,14807,1637,1653
4115,14809,1646,1656
4116,14812,1656,1666
4117,14815,1653,1656
4118,14818,1650,1662
4119,14822,1656,1659
4120,14824,1646,1653
4121,14827,1656,1650
4122,14830,1653,1662
4123,14833,1653,1659
4124,14836,1650,1646
4125,14839,1650,1650
4126,14841,1637,1659
4127,14844,1659,1653
4128,14847,1643,1656
4129,14850,1653,1653
4130,14853,1650,1656
4131,14856,1643,1646
4132,14858,1650,1662
4133,14861,1656,1656
4134,14865,1656,1659
4135,14868,1659,1650
4136,14871,1650,1653
4137,14873,1637,1646
4138,14876,1640,1643
4139,14879,1656,1653
4140,14882,1653,1659
4141,14885,1646,1659
4142,14888,1646,1656
4143,14890,1650,1650
4144,14893,1653,1653
4145,14896,1643,1659
4146,14899,1650,1653
4147,14902,1650,1640
4148,14904,1653,1640
4149,14908,1653,1656
4150,14911,1650,1659
4151,14914,1656,1659
4152,14917,1656,1653
4153,14920,1646,1653
4154,14922,1643,1656
4155,14925,1650,1653
4156,14928,1650,1653
4157,14931,1659,1656
4158,14934,1659,1656
4159,14937,1653,1653
4160,14939,1653,1656
4161,14942,1646,1646
4162,14945,1656,1650
4163,14949,1653,1643
4164,14952,1650,1643
4165,14954,1640,1653
4166,14957,1653,1643
4167,14960,1653,1656
4168,14963,1653,1656
4169,14966,1659,1659
4170,14969,1656,1659
4171,14971,1646,1653
4172,14974,1662,1643
4173,14977,1643,1653
4174,14980,1650,1656
4175,14983,1659,1656
4176,14986,1659,1646
4177,14988,1656,1643
4178,14992,1646,1659
4179,14995,1666,1659
4180,14998,1656,1656
4181,15001,1653,1662
4182,15003,1646,1646
4183,15006,1653,1650
4184,15009,1653,1659
4185,15012,1656,1659
4186,15015,1656,1650
4187,15018,1650,1666
4188,15020,1650,1643
4189,15023,1653,1653
4190,15026,1650,1650
4191,15029,1653,1659
4192,15032,1650,1656
4193,15035,1653,1656
4194,15038,1650,1653
4195,15041,1646,1659
4196,15044,1646,1650
4197,15047,1640,1653
4198,15050,1656,1662
4199,15052,1637,1659
4200,15055,1659,1650
4201,15058,1646,1650
4202,15061,1653,1659
4203,15064,1666,1659
4204,15067,1653,1646
4205,15069,1656,1650
4206,15072,1653,1653
4207,15075,1646,1653
4208,15079,1653,1650
4209,15082,1640,1656
4210,15084,1656,1656
4211,15087,1656,1650
4212,15090,1656,1653
4213,15093,1653,1650
4214,15096,1653,1646
4215,15099,1656,1653
4216,15101,1662,1656
4217,15104,1640,1650
4218,15107,1643,1659
4219,15110,1650,1653
4220,15113,1653,1659
4221,15116,1650,1666
4222,15118,1650,1662
4223,15122,1643,1659
4224,15125,1646,1643
4225,15128,1656,1656
4226,15131,1640,1666
4227,15133,1656,1650
4228,15136,1643,1656
4229,15139,1646,1643
4230,15142,1653,1659
4231,15145,1656,1659
4232,15148,1643,1656
4233,15150,1656,1643
4234,15153,1659,1650
4235,15156,1646,1659
4236,15159,1646,1669
4237,15163,1643,1643
4238,15165,1653,1653
4239,15168,1659,1662
4240,15171,1637,1650
4241,15174,1653,1646
4242,15177,1646,1659
4243,15180,1659,1662
4244,15182,1646,1650
4245,15185,1656,1656
4246,15188,1646,1656
4247,15191,1653,1669
4248,15194,1646,1666
4249,15197,1646,1656
4250,15199,1650,1666
4251,15202,1643,1656
4252,15206,1650,1650
4253,15209,1650,1659
4254,15212,1643,1659
4255,15214,1659,1653
4256,15217,1662,1653
4257,15220,1656,1653
4258,15223,1643,1656
4259,15226,1653,1656
4260,15229,1650,1659
4261,15231,1659,1650
4262,15234,1650,1666
4263,15237,1640,1656
4264,15240,1650,1653
4265,15243,1659,1662
4266,15246,1653,1653
4267,15249,1662,1653
4268,15252,1643,1650
4269,15255,1650,1650
4270,15258,1656,1653
4271,15261,1650,1659
4272,15263,1659,1662
4273,15266,1656,1666
4274,15269,1633,1659
4275,15272,1653,1650
4276,15275,1650,1666
4277,15278,1653,1659
4278,15280,1659,1656
4279,15283,1656,1653
4280,15286,1662,1653
4281,15290,1650,1666
4282,15293,1656,1653
4283,15296,1656,1656
4284,15298,1653,1650
4285,15301,1650,1646
4286,15304,1656,1650
4287,15307,1659,1656
4288,15310,1659,1656
4289,15312,1653,1675
4290,15315,1656,1646
4291,15318,1659,1653
4292,15321,1640,1659
4293,15324,1646,1646
4294,15327,1650,1640
4295,15329,1656,1662
4296,15333,1646,1662
4297,15336,1653,1659
4298,15339,1653,1653
4299,15342,1659,1650
4300,15344,1653,1650
4301,15347,1659,1653
4302,15350,1646,1656
4303,15353,1650,1656
4304,15356,1646,1656
4305,15359,1643,1656
4306,15361,1646,1650
4307,15364,1656,1656
4308,15367,1653,1653
4309,15370,1650,1650
4310,15373,1659,1666
4311,15377,1646,1646
4312,15379,1662,1650
4313,15382,1650,1653
4314,15385,1656,1643
4315,15388,1650,1637
4316,15391,1659,1653
4317,15393,1656,1643
4318,15396,1656,1656
4319,15399,1656,1650
4320,15402,1650,1646
4321,15405,1653,1659
4322,15408,1643,1662
4323,15410,1650,1653
4324,15413,1653,1662
4325,15416,1653,1662
4326,15420,1653,1656
4327,15423,1662,1640
4328,15426,1656,1659
4329,15428,1656,1653
4330,15431,1643,1662
4331,15434,1653,1659
4332,15437,1653,1646
4333,15440,1637,1646
4334,15442,1646,1656
4335,15445,1659,1659
4336,15448,1656,1643
4337,15451,1650,1666
4338,15454,1643,1659
4339,15457,1640,1646
4340,15459,1656,1659
4341,15463,1650,1653
4342,15466,1659,1659
4343,15469,1656,1656
4344,15472,1643,1659
4345,15474,1643,1659
4346,15477,1646,1653
4347,15480,1653,1656
4348,15483,1653,1656
4349,15486,1650,1656
4350,15489,1650,1653
4351,15491,1656,1653
4352,15494,1650,1650
4353,15497,1650,1659
4354,15500,1659,1666
4355,15504,1650,1659
4356,15507,1653,1659
4357,15509,1659,1646
4358,15512,1646,1666
4359,15515,1646,1659
4360,15518,1650,1646
4361,15521,1659,1659
4362,15523,1650,1659
4363,15526,1653,1659
4364,15529,1656,1659
4365,15532,1650,1653
4366,15535,1643,1650
4367,15538,1640,1653
4368,15540,1650,1662
4369,15543,1659,1643
4370,15547,1650,1646
4371,15550,1656,1653
4372,15553,1653,1653
4373,15556,1656,1662
4374,15558,1650,1656
4375,15561,1646,1650
4376,15564,1666,1656
4377,15567,1653,1656
4378,15570,1646,1643
4379,15572,1650,1653
4380,15575,1646,1643
4381,15578,1643,1656
4382,15581,1653,1650
4383,15584,1650,1653
4384,15587,1653,1650
4385,15590,1650,1646
4386,15593,1659,1646
4387,15596,1662,1656
4388,15599,1656,1653
4389,15602,1643,1656
4390,15604,1653,1653
4391,15607,1650,1656
4392,15610,1666,1646
4393,15613,1653,1666
4394,15616,1650,1662
4395,15619,1646,1646
4396,15621,1650,1653
4397,15624,1650,1662
4398,15627,1650,1640
4399,15630,1656,1656
4400,15634,1650,1659
4401,15637,1656,1656
4402,15639,1643,1653
4403,15642,1653,1653
4404,15645,1656,1656
4405,15648,1659,1653
4406,15651,1650,1646
4407,15653,1646,1656
4408,15656,1653,1646
4409,15659,1650,1653
4410,15662,1659,1656
4411,15665,1656,1650
4412,15668,1656,1669
4413,15670,1640,1656
4414,15674,1653,1653
4415,15677,1653,1650
4416,15680,1646,1653
4417,15683,1650,1653
4418,15686,1640,1662
4419,15688,1650,1643
4420,15691,1650,1656
4421,15694,1650,1653
4422,15697,1650,1656
4423,15700,1650,1650
4424,15702,1643,1650
4425,15705,1659,1650
4426,15708,1646,1640
4427,15711,1650,1653
4428,15714,1643,1653
4429,15718,1659,1656
4430,15720,1646,1650
4431,15723,1653,1640
4432,15726,1650,1646
4433,15729,1646,1653
4434,15732,1653,1659
4435,15734,1659,1650
4436,15737,1656,1650
4437,15740,1643,1637
4438,15743,1653,1653
4439,15746,1653,1653
4440,15749,1646,1656
4441,15751,1653,1656
4442,15754,1640,1656
4443,15757,1646,1659
4444,15761,1659,1640
4445,15764,1659,1659
4446,15767,1650,1662
4447,15769,1646,1666
4448,15772,1643,1650
4449,15775,1650,1653
4450,15778,1653,1659
4451,15781,1659,1653
4452,15783,1646,1659
4453,15786,1650,1646
4454,15789,1643,1656
4455,15792,1653,1650
4456,15795,1646,1659
4457,15798,1662,1653
4458,15800,1650,1653
4459,15804,1653,1650
4460,15807,1643,1662
4461,15810,1643,1669
4462,15813,1653,1666
4463,15816,1656,1653
4464,15818,1650,1659
4465,15821,1653,1640
4466,15824,1646,1653
4467,15827,1656,1653
4468,15830,1656,1656
4469,15832,1646,1656
4470,15835,1650,1656
4471,15838,1650,1662
4472,15841,1656,1653
4473,15845,1650,1653
4474,15848,1653,1656
4475,15850,1659,1650
4476,15853,1653,1653
4477,15856,1650,1653
4478,15859,1659,1656
4479,15862,1656,1650
4480,15864,1653,1653
4481,15867,1659,1653
4482,15870,1646,1659
4483,15873,1650,1656
4484,15876,1646,1650
4485,15879,1650,1656
4486,15881,1650,1646
4487,15884,1659,1650
4488,15888,1650,1640
4489,15891,1646,1662
4490,15894,1646,1656
4491,15897,1646,1659
4492,15899,1646,1650
4493,15902,1656,1650
4494,15905,1656,1650
4495,15908,1650,1659
4496,15911,1646,1659
4497,15913,1646,1666
4498,15916,1637,1653
4499,15919,1650,1662
4500,15922,1643,1666
4501,15925,1650,1653
4502,15928,1653,1662
4503,15931,1662,1640
4504,15934,1653,1653
4505,15937,1650,1653
4506,15940,1653,1650
4507,15943,1659,1653
4508,15946,1653,1659
4509,15948,1646,1653
4510,15951,1653,1650
4511,15954,1659,1650
4512,15957,1659,1669
4513,15960,1656,1669
4514,15962,1659,1659
4515,15965,1643,1650
4516,15968,1653,1650
4517,15971,1646,1646
4518,15975,1646,1659
4519,15978,1646,1653
4520,15980,1656,1656
4521,15983,1659,1659
4522,15986,1656,1646
4523,15989,1656,1643
4524,15992,1643,1650
4525,15994,1646,1650
4526,15997,1646,1650
4527,16000,1650,1659
4528,16003,1643,1653
4529,16006,1637,1659
4530,16009,1646,1650
4531,16011,1659,1653
4532,16014,1656,1659
4533,16018,1662,1643
4534,16021,1650,1650
4535,16024,1653,1659
4536,16027,1650,1650
4537,16029,1653,1650
4538,16032,1653,1656
4539,16035,1646,1653
4540,16038,1643,1646
4541,16041,1650,1656
4542,16043,1646,1650
4543,16046,1659,1646
4544,16049,1650,1659
4545,16052,1650,1646
4546,16055,1643,1643
4547,16059,1650,1662
4548,16061,1650,1656
4549,16064,1653,1656
4550,16067,1650,1666
4551,16070,1656,1643
4552,16073,1646,1659
4553,16076,1643,1666
4554,16078,1646,1656
4555,16081,1656,1666
4556,16084,1650,1650
4557,16087,1646,1650
4558,16090,1650,1656
4559,16092,1653,1650
4560,16095,1659,1656
4561,16098,1653,1653
4562,16102,1643,1659
4563,16105,1656,1650
4564,16108,1646,1650
4565,16110,1646,1653
4566,16113,1656,1653
4567,16116,1656,1666
4568,16119,1650,1656
4569,16122,1653,1659
4570,16124,1650,1656
4571,16127,1659,1662
4572,16130,1656,1656
4573,16133,1650,1643
4574,16136,1650,1643
4575,16139,1650,1643
4576,16141,1659,1653
4577,16145,1643,1666
4578,16148,1643,1656
4579,16151,1646,1646
4580,16154,1643,1643
4581,16157,1643,1650
4582,16159,1646,1646
4583,16162,1656,1659
4584,16165,1640,1672
4585,16168,1646,1650
4586,16171,1643,1662
4587,16173,1653,1646
4588,16176,1646,1656
4589,16179,1650,1650
4590,16182,1650,1656
4591,16186,1646,1646
4592,16189,1646,1653
4593,16191,1653,1659
4594,16194,1653,1656
4595,16197,1650,1650
4596,16200,1646,1650
4597,16203,1659,1656
4598,16206,1656,1659
4599,16208,1650,1662
4600,16211,1653,1656
4601,16214,1656,1659
4602,16217,1646,1666
4603,16220,1646,1650
4604,16222,1650,1646
4605,16225,1659,1653
4606,16229,1650,1656
4607,16232,1650,1646
4608,16235,1653,1646
4609,16238,1650,1659
4610,16240,1656,1656
4611,16243,1650,1653
4612,16246,1653,1656
4613,16249,1653,1653
4614,16252,1646,1659
4615,16254,1656,1659
4616,16257,1650,1656
4617,16260,1653,1650
4618,16263,1653,1646
4619,16266,1646,1650
4620,16269,1646,1650
4621,16272,1650,1669
4622,16275,1653,1656
4623,16278,1662,1659
4624,16281,1650,1656
4625,16284,1659,1653
4626,16287,1656,1650
4627,16289,1646,1646
4628,16292,1656,1650
4629,16295,1659,1650
4630,16298,1653,1656
4631,16301,1659,1662
4632,16303,1656,1659
4633,16306,1643,1656
4634,16309,1650,1659
4635,16312,1669,1656
4636,16316,1656,1650
4637,16319,1650,1646
4638,16321,1653,1653
4639,16324,1646,1666
4640,16327,1653,1640
4641,16330,1653,1653
4642,16333,1653,1650
4643,16336,1656,1666
4644,16338,1643,1659
4645,16341,1646,1643
4646,16344,1666,1656
4647,16347,1646,1656
4648,16350,1662,1653
4649,16352,1640,1653
4650,16355,1646,1653
4651,16359,1656,1653
4652,16362,1646,1659
4653,16365,1662,1669
4654,16368,1643,1643
4655,16370,1653,1646
4656,16373,1650,1666
4657,16376,1662,1650
4658,16379,1656,1653
4659,16382,1662,1659
4660,16384,1646,1653
4661,16387,1643,1640
4662,16390,1643,1662
4663,16393,1656,1659
4664,16396,1653,1643
4665,16400,1656,1653
4666,16402,1650,1650
4667,16405,1646,1659
4668,16408,1650,1659
4669,16411,1656,1653
4670,16414,1646,1650
4671,16417,1653,1643
4672,16419,1646,1650
4673,16422,1650,1650
4674,16425,1662,1650
4675,16428,1669,1653
4676,16431,1653,1659
4677,16433,1656,1653
4678,16436,1653,1653
4679,16439,1640,1659
4680,16443,1656,1666
4681,16446,1646,1662
4682,16449,1653,1646
4683,16451,1650,1650
4684,16454,1646,1659
4685,16457,1643,1646
4686,16460,1650,1653
4687,16463,1666,1650
4688,16466,1643,1656
4689,16468,1653,1650
4690,16471,1653,1659
4691,16474,1640,1659
4692,16477,1662,1656
4693,16480,1650,1646
4694,16482,1650,1650
4695,16486,1650,1643
4696,16489,1650,1653
4697,16492,1653,1646
4698,16495,1650,1659
4699,16498,1653,1659
4700,16500,1656,1656
4701,16503,1643,1653
4702,16506,1653,1646
4703,16509,1646,1650
4704,16512,1650,1656
4705,16514,1643,1646
4706,16517,1653,1646
4707,16520,1656,1653
4708,16523,1653,1650
4709,16526,1656,1643
4710,16530,1650,1659
4711,16532,1656,1653
4712,16535,1656,1643
4713,16538,1646,1643
4714,16541,1653,1656
4715,16544,1656,1656
4716,16547,1656,1653
4717,16549,1650,1650
4718,16552,1650,1650
4719,16555,1640,1656
4720,16558,1653,1666
4721,16561,1659,1646
4722,16563,1653,1653
4723,16566,1643,1659
4724,16570,1650,1659
4725,16573,1653,1643
4726,16576,1656,1650
4727,16579,1653,1653
4728,16581,1656,1653
4729,16584,1650,1650
4730,16587,1650,1656
4731,16590,1646,1656
4732,16593,1637,1662
4733,16596,1659,1659
4734,16598,1656,1662
4735,16601,1653,1640
4736,16604,1643,1653
4737,16607,1656,1640
4738,16610,1656,1659
4739,16613,1650,1653
4740,16616,1653,1653
4741,16619,1656,1656
4742,16622,1656,1640
4743,16625,1656,1669
4744,16628,1659,1659
4745,16630,1656,1653
4746,16633,1650,1643
4747,16636,1646,1650
4748,16639,1656,1650
4749,16642,1643,1656
4750,16644,1646,1653
4751,16647,1653,1656
4752,16650,1646,1659
4753,16653,1659,1646
4754,16657,1646,1659
4755,16660,1650,1653
4756,16662,1666,1646
4757,16665,1653,1656
4758,16668,1659,1646
4759,16671,1637,1656
4760,16674,1659,1640
4761,16677,1643,1659
4762,16679,1662,1656
4763,16682,1653,1659
4764,16685,1650,1646
4765,16688,1646,1656
4766,16691,1653,1659
4767,16693,1666,1669
4768,16696,1650,1653
4769,16700,1650,1650
4770,16703,1643,1646
4771,16706,1643,1656
4772,16709,1650,1659
4773,16711,1659,1653
4774,16714,1653,1666
4775,16717,1653,1650
4776,16720,1643,1650
4777,16723,1656,1662
4778,16726,1643,1650
4779,16728,1662,1662
4780,16731,1637,1650
4781,16734,1659,1646
4782,16737,1650,1640
4783,16741,1650,1662
4784,16743,1653,1650
4785,16746,1659,1659
4786,16749,1640,1656
4787,16752,1653,1650
4788,16755,1643,1653
4789,16758,1650,1659
4790,16760,1659,1656
4791,16763,1643,1659
4792,16766,1646,1653
4793,16769,1650,1666
4794,16772,1643,1640
4795,16775,1656,1656
4796,16777,1662,1650
4797,16780,1650,1653
4798,16784,1656,1659
4799,16787,1646,1650
4800,16790,1650,1643
4801,16792,1659,1650
4802,16795,1666,1653
4803,16798,1646,1666
4804,16801,1656,1659
4805,16804,1650,1656
4806,16807,1656,1659
4807,16809,1653,1653
4808,16812,1656,1653
4809,16815,1653,1656
4810,16818,1646,1653
4811,16821,1646,1643
4812,16823,1646,1646
4813,16827,1662,1659
4814,16830,1653,1650
4815,16833,1650,1650
4816,16836,1646,1659
4817,16839,1656,1656
4818,16841,1662,1662
4819,16844,1656,1656
4820,16847,1640,1669
4821,16850,1650,1669
4822,16853,1659,1656
4823,16856,1653,1659
4824,16858,1656,1656
4825,16861,1653,1653
4826,16864,1659,1643
4827,16867,1656,1650
4828,16871,1640,1656
4829,16873,1646,1646
4830,16876,1662,1656
4831,16879,1646,1650
4832,16882,1659,1656
4833,16885,1650,1643
4834,16888,1646,1650
4835,16890,1653,1656
4836,16893,1662,1653
4837,16896,1650,1656
4838,16899,1650,1656
4839,16902,1656,1653
4840,16905,1659,1650
4841,16907,1656,1653
4842,16910,1653,1653
4843,16914,1650,1643
4844,16917,1650,1650
4845,16920,1643,1653
4846,16922,1646,1650
4847,16925,1653,1662
4848,16928,1633,1653
4849,16931,1653,1662
4850,16934,1656,1656
4851,16937,1643,1656
4852,16939,1643,1662
4853,16942,1640,1653
4854,16945,1643,1656
4855,16948,1656,1653
4856,16951,1646,1650
4857,16954,1643,1650
4858,16957,1653,1662
4859,16960,1659,1650
4860,16963,1656,1666
4861,16966,1650,1646
4862,16969,1656,1643
4863,16971,1633,1650
4864,16974,1659,1643
4865,16977,1650,1666
4866,16980,1659,1659
4867,16983,1650,1659
4868,16986,1643,1653
4869,16988,1653,1646
4870,16991,1646,1650
4871,16994,1646,1646
4872,16998,1656,1650
4873,17001,1659,1643
4874,17003,1653,1656
4875,17006,1653,1637
4876,17009,1646,1666
4877,17012,1653,1650
4878,17015,1640,1662
4879,17018,1653,1650
4880,17020,1646,1662
4881,17023,1656,1659
4882,17026,1659,1659
4883,17029,1646,1659
4884,17032,1659,1650
4885,17035,1637,1656
4886,17037,1640,1646
4887,17041,1656,1659
4888,17044,1643,1659
4889,17047,1650,1656
4890,17050,1656,1646
4891,17052,1646,1653
4892,17055,1640,1653
4893,17058,1659,1659
4894,17061,1653,1666
4895,17064,1656,1650
4896,17067,1666,1650
4897,17069,1646,1643
4898,17072,1653,1662
4899,17075,1646,1666
4900,17078,1659,1653
4901,17082,1659,1662
4902,17084,1640,1650
4903,17087,1650,1656
4904,17090,1656,1653
4905,17093,1653,1662
4906,17096,1659,1653
4907,17099,1650,1650
4908,17101,1659,1653
4909,17104,1650,1646
4910,17107,1662,1650
4911,17110,1653,1650
4912,17113,1659,1666
4913,17116,1656,1659
4914,17118,1656,1666
4915,17121,1653,1643
4916,17125,1656,1653
4917,17128,1653,1653
4918,17131,1650,1653
4919,17133,1646,1656
4920,17136,1656,1640
4921,17139,1640,1656
4922,17142,1656,1659
4923,17145,1656,1662
4924,17148,1656,1650
4925,17150,1643,1666
4926,17153,1650,1659
4927,17156,1646,1643
4928,17159,1643,1653
4929,17162,1656,1653
4930,17165,1656,1653
4931,17168,1650,1653
4932,17171,1650,1653
4933,17174,1640,1653
4934,17177,1659,1653
4935,17180,1662,1656
4936,17182,1643,1659
4937,17185,1653,1656
4938,17188,1646,1653
4939,17191,1653,1646
4940,17194,1653,1643
4941,18937,1659,1650
4942,18939,1650,1653
4943,18942,1650,1653
4944,18945,1646,1669
4945,18948,1656,1653
4946,18951,1646,1666
4947,18953,1650,1659
4948,18956,1646,1659
4949,18960,1662,1656
4950,18963,1646,1656
4951,18966,1656,1659
4952,18969,1650,1643
4953,18971,1646,1653
4954,18974,1662,1656
4955,18977,1656,1646
4956,18980,1653,1659
4957,18983,1653,1656
4958,18986,1640,1666
4959,18988,1653,1659
4960,18991,1659,1656
4961,18994,1650,1653
4962,18997,1653,1640
4963,19000,1646,1653
4964,19003,1646,1650
4965,19006,1656,1669
4966,19009,1659,1659
4967,19012,1662,1659
4968,19015,1669,1650
4969,19018,1640,1659
4970,19020,1662,1656
4971,19023,1659,1662
4972,19026,1650,1656
4973,19029,1653,1659
4974,19032,1653,1650
4975,19035,1653,1659
4976,19037,1653,1643
4977,19040,1659,1659
4978,19043,1659,1669
4979,19047,1650,1653
4980,19050,1650,1656
4981,19052,1653,1659
4982,19055,1656,1650
4983,19058,1666,1662
4984,19061,1653,1653
4985,19064,1650,1646
4986,19067,1656,1650
4987,19069,1659,1656
4988,19072,1650,1650
4989,19075,1646,1656
4990,19078,1659,1653
4991,19081,1643,1656
4992,19083,1643,1653
4993,19086,1650,1653
4994,19090,1653,1669
4995,19093,1650,1650
4996,19096,1653,1653
4997,19099,1643,1646
4998,19101,1656,1643
4999,19104,1650,1646
5000,19107,1653,1653
5001,19110,1650,1659
5002,19113,1653,1656
5003,19116,1650,1650
5004,19118,1637,1653
5005,19121,1662,1656
5006,19124,1656,1656
5007,19127,1643,1653
5008,19131,1650,1653
5009,19133,1646,1650
5010,19136,1653,1650
5011,19139,1650,1646
5012,19142,1659,1650
5013,19145,1656,1666
5014,19148,1650,1656
5015,19150,1662,1650
5016,19153,1650,1653
5017,19156,1659,1659
5018,19159,1650,1659
5019,19162,1656,1653
5020,19165,1659,1650
5021,19167,1659,1650
5022,19170,1643,1656
5023,19174,1659,1662
5024,19177,1650,1650
5025,19180,1656,1659
5026,19182,1662,1659
5027,19185,1650,1650
5028,19188,1653,1650
5029,19191,1659,1653
5030,19194,1656,1666
5031,19197,1637,1659
5032,19199,1656,1653
5033,19202,1650,1650
5034,19205,1650,1653
5035,19208,1659,1656
5036,19211,1656,1646
5037,19213,1662,1650
5038,19217,1650,1650
5039,19220,1650,1659
5040,19223,1650,1659
5041,19226,1659,1662
5042,19229,1650,1659
5043,19231,1653,1646
5044,19234,1646,1656
5045,19237,1653,1659
5046,19240,1643,1662
5047,19243,1659,1659
5048,19246,1653,1653
5049,19248,1650,1650
5050,19251,1656,1646
5051,19254,1653,1656
5052,19258,1650,1650
5053,19261,1650,1650
5054,19263,1656,1650
5055,19266,1646,1643
5056,19269,1637,1656
5057,19272,1646,1662
5058,19275,1656,1653
5059,19278,1653,1659
5060,19280,1653,1662
5061,19283,1643,1659
5062,19286,1653,1656
5063,19289,1659,1643
5064,19292,1659,1659
5065,19295,1653,1653
5066,19297,1650,1656
5067,19301,1653,1643
5068,19304,1656,1650
5069,19307,1646,1650
5070,19310,1650,1646
5071,19312,1653,1643
5072,19315,1656,1650
5073,19318,1650,1656
5074,19321,1643,1662
5075,19324,1659,1643
5076,19327,1659,1659
5077,19329,1646,1646
5078,19332,1650,1653
5079,19335,1646,1659
5080,19338,1659,1650
5081,19341,1656,1659
5082,19344,1653,1653
5083,19347,1650,1656
5084,19350,1646,1646
5085,19353,1653,1646
5086,19356,1653,1650
5087,19359,1662,1653
5088,19361,1659,1650
5089,19364,1653,1653
5090,19367,1646,1653
5091,19370,1656,1643
5092,19373,1659,1643
5093,19376,1656,1653
5094,19378,1646,1656
5095,19381,1646,1640
5096,19384,1646,1656
5097,19388,1662,1650
5098,19391,1659,1659
5099,19393,1646,1659
5100,19396,1643,1653
5101,19399,1653,1653
5102,19402,1646,1646
5103,19405,1653,1666
5104,19408,1662,1656
5105,19410,1650,1659
5106,19413,1650,1662
5107,19416,1646,1656
5108,19419,1656,1662
5109,19422,1650,1650
5110,19425,1659,1646
5111,19427,1650,1659
5112,19431,1643,1643
5113,19434,1656,1643
5114,19437,1650,1653
5115,19440,1650,1650
5116,19442,1653,1643
5117,19445,1653,1662
5118,19448,1646,1656
5119,19451,1643,1659
5120,19454,1650,1653
5121,19457,1659,1656
5122,19459,1653,1643
5123,19462,1659,1653
5124,19465,1650,1659
5125,19468,1653,1656
5126,19472,1646,1646
5127,19474,1659,1659
5128,19477,1662,1646
5129,19480,1643,1656
5130,19483,1646,1650
5131,19486,1650,1640
5132,19489,1646,1656
5133,19491,1669,1666
5134,19494,1659,1662
5135,19497,1656,1643
5136,19500,1653,1653
5137,19503,1646,1650
5138,19506,1669,1653
5139,19508,1659,1659
5140,19511,1646,1653
5141,19515,1653,1650
5142,19518,1650,1640
5143,19521,1653,1659
5144,19523,1650,1656
5145,19526,1653,1659
5146,19529,1659,1650
5147,19532,1656,1646
5148,19535,1650,1659
5149,19538,1653,1650
5150,19540,1653,1662
5151,19543,1653,1656
5152,19546,1643,1672
5153,19549,1653,1650
5154,19552,1656,1646
5155,19555,1656,1653
5156,19558,1653,1659
5157,19561,1650,1659
5158,19564,1646,1653
5159,19567,1653,1650
5160,19570,1653,1650
5161,19572,1650,1662
5162,19575,1659,1653
5163,19578,1656,1656
5164,19581,1646,1653
5165,19584,1637,1653
5166,19587,1640,1650
5167,19589,1653,1653
5168,19592,1662,1656
5169,19595,1656,1659
5170,19598,1656,1650
5171,19602,1643,1656
5172,19604,1662,1656
5173,19607,1656,1653
5174,19610,1640,1662
5175,19613,1643,1653
5176,19616,1637,1653
5177,19619,1653,1653
5178,19621,1646,1659
5179,19624,1656,1650
5180,19627,1656,1650
5181,19630,1650,1659
5182,19633,1646,1646
5183,19636,1650,1653
5184,19638,1656,1650
5185,19642,1656,1659
5186,19645,1659,1666
5187,19648,1643,1656
5188,19651,1637,1646
5189,19653,1656,1659
5190,19656,1659,1669
5191,19659,1640,1653
5192,19662,1646,1643
5193,19665,1659,1653
5194,19668,1650,1650
5195,19670,1653,1650
5196,19673,1650,1653
5197,19676,1650,1650
5198,19679,1646,1650
5199,19682,1650,1656
5200,19686,1637,1656
5201,19688,1653,1650
5202,19691,1646,1656
5203,19694,1662,1643
5204,19697,1643,1659
5205,19700,1653,1656
5206,19702,1656,1653
5207,19705,1653,1646
5208,19708,1662,1662
5209,19711,1650,1653
5210,19714,1653,1646
5211,19717,1643,1656
5212,19719,1656,1656
5213,19722,1659,1659
5214,19725,1643,1656
5215,19729,1643,1656
5216,19732,1662,1656
5217,19735,1662,1653
5218,19737,1662,1669
5219,19740,1659,1669
5220,19743,1659,1646
5221,19746,1650,1646
5222,19749,1656,1653
5223,19751,1643,1643
5224,19754,1656,1656
5225,19757,1646,1659
5226,19760,1653,1656
5227,19763,1653,1640
5228,19766,1650,1650
5229,19768,1646,1656
5230,19772,1640,1669
5231,19775,1656,1653
5232,19778,1656,1656
5233,19781,1646,1653
5234,19783,1646,1666
5235,19786,1662,1659
5236,19789,1650,1666
5237,19792,1653,1662
5238,19795,1653,1653
5239,19798,1646,1662
5240,19800,1646,1650
5241,19803,1653,1650
5242,19806,1656,1646
5243,19809,1653,1653
